geneSymbol	geneLength
SEMA3F	4826
SEMA3F-AS1	2949
SEMA3G	5047
SEMA4A	6771
SEMA4B	7006
SEMA4C	6264
SEMA4D	14160
SEMA4F	6227
SEMA4G	5253
SEMA5A	12308
SEMA5A-AS1	1679
SEMA5B	8517
SEMA6A	10956
SEMA6A-AS1	2829
SEMA6A-AS2	3875
SEMA6B	4288
SEMA6C	5809
SEMA6D	8557
SEMA7A	3800
SEMG1	1622
SEMG2	1978
SENCR	1298
SENP1	6114
SENP2	7102
SENP3	3624
SENP5	7035
SENP6	11417
SENP7	6396
SENP8	4982
SEPHS1	3884
SEPHS2	2244
SEPSECS	6239
SEPSECS-AS1	4356
SEPTIN1	4217
SEPTIN10	4251
SEPTIN11	9787
SEPTIN12	2100
SEPTIN14	3875
SEPTIN2	7378
SEPTIN3	7153
SEPTIN4	10135
SEPTIN4-AS1	2477
SEPTIN5	4564
SEPTIN6	6245
SEPTIN7	17138
SEPTIN7-AS1	4111
SEPTIN8	7709
SEPTIN9	12817
SEPTIN9-DT	1348
SERAC1	11003
SERBP1	7676
SERF1A	3285
SERF1B	3051
SERF2	7347
SERGEF	3387
SERHL2	2821
SERINC1	3125
SERINC2	3452
SERINC3	4649
SERINC4	2977
SERINC5	9539
SERP1	5743
SERP2	1945
SERPINA1	4902
SERPINA10	5464
SERPINA11	1486
SERPINA12	2276
SERPINA3	5007
SERPINA4	1987
SERPINA5	3751
SERPINA6	1847
SERPINA7	2740
SERPINA9	2561
SERPINB1	3047
SERPINB10	2702
SERPINB11	3696
SERPINB12	1278
SERPINB13	4535
SERPINB2	2741
SERPINB3	1707
SERPINB4	1971
SERPINB5	3742
SERPINB6	13201
SERPINB7	2637
SERPINB8	5764
SERPINB9	4143
SERPINB9P1	4422
SERPINC1	1768
SERPIND1	2319
SERPINE1	3190
SERPINE2	8957
SERPINE3	2608
SERPINF1	2990
SERPINF2	2348
SERPING1	3603
SERPINH1	6281
SERPINI1	2418
SERPINI2	2835
SERTAD1	2084
SERTAD2	6274
SERTAD3	1848
SERTAD4	5470
SERTAD4-AS1	1004
SERTM1	3099
SERTM2	4758
SESN1	5121
SESN2	3462
SESN3	10578
SESTD1	11405
SET	4355
SETBP1	14024
SETD1A	6372
SETD1B	8314
SETD2	10099
SETD3	5186
SETD4	7312
SETD5	12378
SETD6	5078
SETD7	13916
SETD9	2711
SETDB1	7093
SETDB2	6678
SETMAR	3567
SETSIP	909
SETX	12141
SEZ6	4962
SEZ6L	7161
SEZ6L2	4110
SF1	5972
SF3A1	6301
SF3A2	2790
SF3A3	3894
SF3B1	10433
SF3B2	9795
SF3B3	12416
SF3B4	1704
SF3B5	690
SF3B6	1125
SFI1	12176
SFMBT1	5681
SFMBT2	9953
SFN	1308
SFPQ	7419
SFR1	1812
SFRP1	4733
SFRP2	1996
SFRP4	3508
SFRP5	1883
SFSWAP	10157
SFT2D1	3089
SFT2D2	11217
SFT2D3	3746
SFTA1P	3182
SFTA2	1199
SFTA3	3108
SFTPA1	2451
SFTPA2	2695
SFTPB	4110
SFTPC	3188
SFTPD	1323
SFTPD-AS1	5001
SFXN1	7407
SFXN2	8034
SFXN3	4631
SFXN4	1915
SFXN5	11087
SGCA	2449
SGCB	4541
SGCD	10584
SGCE	20876
SGCG	1624
SGCZ	7345
SGF29	2124
SGIP1	13320
SGK1	9992
SGK2	5140
SGK3	8316
SGMS1	6423
SGMS1-AS1	14420
SGMS2	7635
SGO1	3742
SGO1-AS1	6571
SGO2	6336
SGPL1	7510
SGPP1	3336
SGPP2	4983
SGSH	6661
SGSM1	8607
SGSM2	9771
SGSM3	4770
SGTA	3711
SGTB	5727
SH2B1	7145
SH2B2	2384
SH2B3	5682
SH2D1A	3062
SH2D1B	2795
SH2D2A	2512
SH2D3A	5591
SH2D3C	4628
SH2D4A	4072
SH2D4B	4584
SH2D5	4487
SH2D6	4249
SH2D7	2881
SH3BGR	1495
SH3BGRL	2145
SH3BGRL2	4603
SH3BGRL3	876
SH3BP1	4892
SH3BP2	13918
SH3BP4	7085
SH3BP5	4616
SH3BP5-AS1	6877
SH3BP5L	5724
SH3D19	7789
SH3D21	8142
SH3GL1	3685
SH3GL2	2693
SH3GL3	3363
SH3GLB1	6881
SH3GLB2	6814
SH3KBP1	5777
SH3PXD2A	11756
SH3PXD2A-AS1	2217
SH3PXD2B	8244
SH3RF1	5472
SH3RF2	7209
SH3RF3	5948
SH3RF3-AS1	1604
SH3TC1	10601
SH3TC2	15165
SH3TC2-DT	4826
SH3YL1	11132
SHANK1	7567
SHANK2	19336
SHANK2-AS1	3003
SHANK2-AS2	356
SHANK2-AS3	1683
SHANK3	8167
SHARPIN	2783
SHB	6035
SHBG	1971
SHC1	4342
SHC2	4131
SHC3	9980
SHC4	6532
SHCBP1	6175
SHCBP1L	2982
SHD	2811
SHE	8740
SHF	4894
SHFL	4341
SHH	5234
SHISA2	2860
SHISA3	2322
SHISA4	1746
SHISA5	4664
SHISA6	8577
SHISA7	6083
SHISA8	1405
SHISA9	10180
SHISAL1	6853
SHISAL2A	2684
SHISAL2B	1314
SHKBP1	3934
SHLD1	2185
SHLD2	4242
SHLD3	1964
SHMT1	7281
SHMT2	4592
SHOC1	6276
SHOC2	4429
SHOX	4384
SHOX2	5045
SHPK	3775
SHPRH	17696
SHQ1	5833
SHROOM1	4420
SHROOM2	8218
SHROOM3	13829
SHROOM4	10333
SHTN1	8252
SI	6139
SIAE	8079
SIAH1	6688
SIAH2	2619
SIAH2-AS1	4076
SIAH3	7075
SIDT1	8060
SIDT1-AS1	465
SIDT2	9058
SIGIRR	3496
SIGLEC1	7886
SIGLEC10	3668
SIGLEC11	3173
SIGLEC12	2342
SIGLEC14	2082
SIGLEC15	3449
SIGLEC5	2360
SIGLEC6	4279
SIGLEC7	2043
SIGLEC8	3171
SIGLEC9	2539
SIGLECL1	2351
SIGMAR1	2196
SIK1	5210
SIK1B	4848
SIK2	9740
SIK3	10920
SIKE1	5894
SIL1	3977
SILC1	22919
SIM1	9274
SIM2	7670
SIMC1	5536
SIN3A	12453
SIN3B	8777
SINHCAF	5575
SIPA1	4652
SIPA1L1	12412
SIPA1L2	7641
SIPA1L3	10352
SIRLNT	1974
SIRPA	5068
SIRPB1	6091
SIRPB2	5047
SIRPD	823
SIRPG	2242
SIRPG-AS1	2965
SIRT1	4564
SIRT2	6224
SIRT3	5553
SIRT4	1222
SIRT5	6525
SIRT6	2749
SIRT7	6134
SIT1	1327
SIVA1	4729
SIX1	5439
SIX2	2206
SIX3	2713
SIX3-AS1	1151
SIX4	6771
SIX5	3582
SIX6	2592
SKA1	2900
SKA2	3233
SKA3	2998
SKAP1	2646
SKAP1-AS1	687
SKAP2	5361
SKI	6550
SKIDA1	6703
SKIL	7782
SKIV2L	5524
SKOR1	4507
SKOR2	3941
SKP1	12771
SKP2	3837
SLA	7491
SLA2	2737
SLAIN1	4300
SLAIN2	6306
SLAMF1	4263
SLAMF6	2746
SLAMF7	4833
SLAMF8	3178
SLAMF9	1139
SLBP	1884
SLC10A1	2002
SLC10A2	3350
SLC10A3	2247
SLC10A4	2551
SLC10A5	1452
SLC10A6	1623
SLC10A7	6687
SLC11A1	8676
SLC11A2	9888
SLC12A1	12839
SLC12A2	10653
SLC12A3	6180
SLC12A4	8298
SLC12A5	8909
SLC12A5-AS1	2244
SLC12A6	10268
SLC12A7	6004
SLC12A8	5586
SLC12A9	8901
SLC12A9-AS1	369
SLC13A1	4401
SLC13A2	3226
SLC13A3	6055
SLC13A4	8015
SLC13A5	9020
SLC14A1	7182
SLC14A2	5409
SLC14A2-AS1	1391
SLC15A1	4210
SLC15A2	5984
SLC15A3	6509
SLC15A4	5468
SLC15A5	2923
SLC16A1	5312
SLC16A1-AS1	12677
SLC16A10	11237
SLC16A11	2041
SLC16A12	4873
SLC16A12-AS1	690
SLC16A13	2143
SLC16A14	4932
SLC16A2	4292
SLC16A3	8995
SLC16A4	3164
SLC16A5	3089
SLC16A6	4061
SLC16A7	13703
SLC16A8	2203
SLC16A9	4429
SLC17A1	2032
SLC17A2	2568
SLC17A3	3594
SLC17A4	4641
SLC17A5	3441
SLC17A6	4615
SLC17A7	5989
SLC17A8	4273
SLC17A9	5461
SLC18A1	3910
SLC18A2	4125
SLC18A3	2411
SLC18B1	2844
SLC19A1	11235
SLC19A2	4364
SLC19A3	7735
SLC1A1	3974
SLC1A2	22800
SLC1A3	6265
SLC1A4	6941
SLC1A5	3332
SLC1A6	7646
SLC1A7	5407
SLC20A1	5493
SLC20A2	6424
SLC22A1	2286
SLC22A10	3282
SLC22A11	5158
SLC22A12	3380
SLC22A13	2997
SLC22A14	3659
SLC22A15	5277
SLC22A16	3907
SLC22A17	4278
SLC22A18	5227
SLC22A18AS	2053
SLC22A2	5983
SLC22A23	8898
SLC22A24	2492
SLC22A25	3752
SLC22A3	3234
SLC22A31	2646
SLC22A4	2721
SLC22A5	12788
SLC22A6	2407
SLC22A7	3527
SLC22A8	8533
SLC22A9	2366
SLC23A1	3203
SLC23A2	7526
SLC23A3	3601
SLC24A1	9084
SLC24A2	10749
SLC24A3	3926
SLC24A4	14412
SLC24A5	4760
SLC25A1	1999
SLC25A10	2621
SLC25A11	2471
SLC25A12	6126
SLC25A13	3710
SLC25A14	3009
SLC25A15	4186
SLC25A16	7865
SLC25A17	3989
SLC25A18	4731
SLC25A19	3316
SLC25A2	1415
SLC25A20	1898
SLC25A21	4757
SLC25A21-AS1	1924
SLC25A22	4595
SLC25A23	4881
SLC25A24	6726
SLC25A25	4936
SLC25A25-AS1	6391
SLC25A26	5850
SLC25A27	3285
SLC25A28	1830
SLC25A29	7446
SLC25A3	8896
SLC25A30	6794
SLC25A30-AS1	701
SLC25A31	1812
SLC25A32	3654
SLC25A33	3865
SLC25A34	3338
SLC25A34-AS1	639
SLC25A35	3952
SLC25A36	10322
SLC25A37	7996
SLC25A38	2662
SLC25A39	3526
SLC25A4	4819
SLC25A40	5084
SLC25A41	1649
SLC25A42	4666
SLC25A43	2839
SLC25A44	7293
SLC25A45	7855
SLC25A46	8270
SLC25A47	1840
SLC25A48	8371
SLC25A48-AS1	2141
SLC25A5	1555
SLC25A5-AS1	3143
SLC25A51	3397
SLC25A52	1319
SLC25A53	6827
SLC25A6	1553
SLC26A1	4293
SLC26A10	4276
SLC26A11	4903
SLC26A2	8606
SLC26A3	3382
SLC26A4	5607
SLC26A4-AS1	8693
SLC26A5	3407
SLC26A6	6373
SLC26A7	6257
SLC26A8	6034
SLC26A9	5628
SLC27A1	8204
SLC27A2	2792
SLC27A3	5470
SLC27A4	3229
SLC27A5	8025
SLC27A6	3133
SLC28A1	3447
SLC28A2	5189
SLC28A3	5138
SLC29A1	4410
SLC29A2	2720
SLC29A3	5438
SLC29A4	5811
SLC2A1	4416
SLC2A1-AS1	4275
SLC2A10	4838
SLC2A11	8890
SLC2A12	5572
SLC2A13	10023
SLC2A14	5575
SLC2A2	3411
SLC2A3	6071
SLC2A4	3995
SLC2A4RG	2874
SLC2A5	6632
SLC2A6	3531
SLC2A7	1539
SLC2A8	3928
SLC2A9	6628
SLC30A1	5893
SLC30A10	5770
SLC30A2	3483
SLC30A3	5766
SLC30A4	8026
SLC30A5	5481
SLC30A6	5410
SLC30A7	8600
SLC30A8	6279
SLC30A9	7199
SLC31A1	5145
SLC31A2	2473
SLC32A1	2550
SLC33A1	10040
SLC34A1	4529
SLC34A2	5045
SLC34A3	2303
SLC35A1	1994
SLC35A2	3745
SLC35A3	18235
SLC35A4	3648
SLC35A5	4828
SLC35B1	5898
SLC35B2	2363
SLC35B3	2828
SLC35B4	6988
SLC35C1	4505
SLC35C2	7708
SLC35D1	6193
SLC35D2	3827
SLC35D3	2343
SLC35E1	7290
SLC35E2A	7713
SLC35E2B	8462
SLC35E3	19432
SLC35E4	5402
SLC35F1	5117
SLC35F2	3483
SLC35F3	3447
SLC35F4	4272
SLC35F5	13398
SLC35F6	3902
SLC35G1	6829
SLC35G2	4283
SLC35G3	2004
SLC35G4	1017
SLC35G5	1321
SLC35G6	1697
SLC36A1	6971
SLC36A2	4269
SLC36A3	4575
SLC36A4	9709
SLC37A1	6854
SLC37A2	6371
SLC37A3	10588
SLC37A4	6186
SLC38A1	10015
SLC38A10	7907
SLC38A11	5552
SLC38A2	6509
SLC38A3	3968
SLC38A4	4145
SLC38A5	4018
SLC38A6	5147
SLC38A7	6657
SLC38A8	1819
SLC38A9	8823
SLC39A1	3388
SLC39A10	6917
SLC39A11	5583
SLC39A12	2808
SLC39A12-AS1	2581
SLC39A13	4579
SLC39A14	6937
SLC39A2	1575
SLC39A3	4428
SLC39A4	5033
SLC39A5	2903
SLC39A6	3683
SLC39A7	2845
SLC39A8	6480
SLC39A9	7138
SLC3A1	6541
SLC3A2	5178
SLC40A1	4330
SLC41A1	6378
SLC41A2	5151
SLC41A3	6592
SLC43A1	3526
SLC43A2	10606
SLC43A3	4517
SLC44A1	12172
SLC44A2	4952
SLC44A3	2869
SLC44A4	3372
SLC44A5	6299
SLC45A1	2888
SLC45A2	3223
SLC45A3	3752
SLC45A4	8608
SLC46A1	7954
SLC46A2	2465
SLC46A3	3776
SLC47A1	5719
SLC47A2	6691
SLC48A1	4912
SLC49A3	2644
SLC49A4	3322
SLC4A1	5125
SLC4A10	7550
SLC4A11	4319
SLC4A1AP	5207
SLC4A2	7570
SLC4A3	4952
SLC4A4	9120
SLC4A5	8025
SLC4A7	9616
SLC4A8	17920
SLC4A9	3641
SLC50A1	2340
SLC51A	5263
SLC51B	924
SLC52A1	3934
SLC52A2	3063
SLC52A3	3776
SLC5A1	5081
SLC5A10	6451
SLC5A11	3415
SLC5A12	7571
SLC5A2	4468
SLC5A3	11566
SLC5A4	2030
SLC5A4-AS1	6806
SLC5A5	3680
SLC5A6	5588
SLC5A7	5168
SLC5A8	4009
SLC5A9	4535
SLC66A1	2686
SLC66A1L	3343
SLC66A2	5218
SLC66A3	2271
SLC6A1	18242
SLC6A1-AS1	584
SLC6A11	6680
SLC6A12	5280
SLC6A13	4243
SLC6A14	4536
SLC6A15	8727
SLC6A16	3589
SLC6A17	6636
SLC6A18	2095
SLC6A19	5270
SLC6A2	5463
SLC6A20	6653
SLC6A3	4467
SLC6A4	6983
SLC6A5	7114
SLC6A6	8254
SLC6A7	4277
SLC6A8	5666
SLC6A9	5159
SLC7A1	7688
SLC7A10	3111
SLC7A11	9645
SLC7A11-AS1	6161
SLC7A13	2235
SLC7A14	10496
SLC7A14-AS1	11251
SLC7A2	7905
SLC7A3	2268
SLC7A4	2450
SLC7A5	4764
SLC7A6	7588
SLC7A6OS	5230
SLC7A7	5131
SLC7A8	5991
SLC7A9	2598
SLC8A1	21922
SLC8A1-AS1	8475
SLC8A2	5271
SLC8A3	8444
SLC8B1	6768
SLC9A1	6195
SLC9A2	6175
SLC9A3	5754
SLC9A3-AS1	4731
SLC9A3R1	2339
SLC9A3R2	3516
SLC9A4	4555
SLC9A5	5420
SLC9A6	7465
SLC9A7	9980
SLC9A8	6946
SLC9A9	4041
SLC9A9-AS1	518
SLC9A9-AS2	327
SLC9B1	2957
SLC9B2	8611
SLC9C1	4208
SLC9C2	5123
SLCO1A2	11520
SLCO1B1	2787
SLCO1B3	3542
SLCO1B7	2822
SLCO1C1	4860
SLCO2A1	9683
SLCO2B1	10277
SLCO3A1	9422
SLCO4A1	3991
SLCO4A1-AS1	1534
SLCO4C1	5069
SLCO5A1	9907
SLCO6A1	2960
SLF1	6863
SLF2	8812
SLFN11	5982
SLFN12	3560
SLFN12L	3918
SLFN13	9329
SLFN14	2889
SLFN5	10674
SLFNL1	4310
SLFNL1-AS1	4800
SLIRP	2631
SLIT1	9142
SLIT1-AS1	1391
SLIT2	11067
SLIT2-IT1	636
SLIT3	14260
SLITRK1	5189
SLITRK2	11881
SLITRK3	5274
SLITRK4	9238
SLITRK5	21103
SLITRK6	4416
SLK	8107
SLMAP	15296
SLN	906
SLPI	596
SLTM	8178
SLU7	4769
SLURP1	527
SLURP2	583
SLX1A	2464
SLX1B	2462
SLX4	8599
SLX4IP	6486
SMAD1	7094
SMAD1-AS1	481
SMAD1-AS2	1090
SMAD2	36426
SMAD3	9330
SMAD4	13123
SMAD5	9040
SMAD5-AS1	1816
SMAD6	8556
SMAD7	5033
SMAD9	5723
SMAD9-IT1	504
SMAGP	3083
SMAP1	4157
SMAP2	3601
SMARCA1	4363
SMARCA2	18595
SMARCA4	15778
SMARCA5	8146
SMARCA5-AS1	945
SMARCAD1	6313
SMARCAL1	5092
SMARCB1	16525
SMARCC1	7624
SMARCC2	9179
SMARCD1	4903
SMARCD2	3662
SMARCD3	5198
SMARCE1	18470
SMC1A	10484
SMC1B	4253
SMC2	6470
SMC2-AS1	7832
SMC3	4275
SMC4	8164
SMC5	6606
SMC5-AS1	2402
SMC6	9824
SMCHD1	12435
SMCO1	1846
SMCO2	1978
SMCO3	2104
SMCO4	1106
SMCP	770
SMCR2	564
SMCR5	2844
SMCR8	8297
SMDT1	1731
SMG1	25988
SMG5	5304
SMG6	10568
SMG7	8317
SMG7-AS1	3383
SMG8	3752
SMG9	7908
SMILR	553
SMIM1	981
SMIM10	1483
SMIM10L1	4823
SMIM10L2A	5230
SMIM10L2B	2817
SMIM10L2B-AS1	1328
SMIM11A	7897
SMIM11B	4324
SMIM12	10337
SMIM13	4887
SMIM14	6527
SMIM15	2888
SMIM15-AS1	796
SMIM17	2543
SMIM18	975
SMIM19	4056
SMIM2	1217
SMIM2-AS1	5183
SMIM2-IT1	478
SMIM20	1612
SMIM21	4009
SMIM22	1771
SMIM23	1647
SMIM24	1481
SMIM25	7390
SMIM26	1098
SMIM27	3827
SMIM28	855
SMIM29	1866
SMIM3	2449
SMIM30	1843
SMIM31	3190
SMIM32	1695
SMIM33	2594
SMIM34A	1050
SMIM34B	2469
SMIM35	3769
SMIM36	3506
SMIM38	2900
SMIM39	171
SMIM4	2481
SMIM40	583
SMIM41	1422
SMIM5	5117
SMIM6	1149
SMIM7	6020
SMIM8	8750
SMIM9	1225
SMKR1	969
SMLR1	2512
SMN1	3097
SMN2	3011
SMNDC1	5404
SMO	4750
SMOC1	4369
SMOC2	4032
SMOX	2946
SMPD1	2741
SMPD2	2053
SMPD3	6984
SMPD4	7375
SMPDL3A	2349
SMPDL3B	2663
SMPX	1324
SMR3A	666
SMR3B	1436
SMS	2026
SMTN	10242
SMTNL1	1649
SMTNL2	2480
SMU1	7136
SMUG1	6027
SMURF1	6276
SMURF2	7213
SMYD1	4552
SMYD2	4889
SMYD3	5866
SMYD3-IT1	361
SMYD4	6798
SMYD5	3364
SNAI1	1705
SNAI2	3281
SNAI3	1740
SNAI3-AS1	6102
SNAP23	5852
SNAP25	3357
SNAP25-AS1	14619
SNAP29	4925
SNAP47	6580
SNAP47-AS1	1708
SNAP91	6651
SNAPC1	2593
SNAPC2	1978
SNAPC3	6684
SNAPC4	5045
SNAPC5	2476
SNAPIN	1517
SNCA	4014
SNCA-AS1	2990
SNCAIP	7269
SNCB	2008
SNCG	1264
SND1	6486
SND1-IT1	2481
SNED1	13812
SNF8	4995
SNHG1	3970
SNHG10	5437
SNHG11	4525
SNHG12	4266
SNHG14	122609
SNHG15	3939
SNHG16	5364
SNHG17	11824
SNHG18	1951
SNHG19	342
SNHG20	6087
SNHG21	1053
SNHG22	2593
SNHG25	278
SNHG26	5962
SNHG27	4127
SNHG28	2242
SNHG29	7176
SNHG3	4088
SNHG30	1594
SNHG31	2553
SNHG32	1801
SNHG4	4469
SNHG5	8414
SNHG6	1247
SNHG7	4891
SNHG8	6608
SNHG9	551
SNIP1	5718
SNN	3264
SNORC	3698
SNPH	5709
SNRK	6981
SNRK-AS1	2324
SNRNP200	11188
SNRNP25	3060
SNRNP27	1897
SNRNP35	4693
SNRNP40	3887
SNRNP48	5837
SNRNP70	4684
SNRPA	2353
SNRPA1	3669
SNRPB	1278
SNRPB2	2608
SNRPC	1241
SNRPD1	4862
SNRPD2	1608
SNRPD3	3914
SNRPE	2080
SNRPF	3043
SNRPG	1764
SNRPN	3416
SNTA1	2342
SNTB1	6794
SNTB2	9875
SNTG1	10600
SNTG2	4488
SNTG2-AS1	539
SNTN	5135
SNU13	2927
SNUPN	3516
SNURF	1175
SNW1	2432
SNX1	9789
SNX10	3518
SNX11	3606
SNX12	2595
SNX13	16418
SNX14	7105
SNX15	4884
SNX16	4608
SNX17	3767
SNX18	6654
SNX19	8152
SNX2	8606
SNX20	5750
SNX21	4078
SNX22	5767
SNX24	3474
SNX25	5069
SNX27	16711
SNX29	11299
SNX3	1828
SNX30	11656
SNX31	3142
SNX32	3773
SNX33	8008
SNX4	2708
SNX5	7953
SNX6	4083
SNX7	2067
SNX8	5750
SNX9	4655
SOAT1	7005
SOAT2	2073
SOBP	7895
SOCS1	1796
SOCS2	6477
SOCS2-AS1	4441
SOCS3	2734
SOCS4	7044
SOCS5	7490
SOCS6	5839
SOCS7	9005
SOD1	2019
SOD2	16431
SOD2-OT1	1718
SOD3	2018
SOGA1	14975
SOGA3	4325
SOHLH1	1987
SOHLH2	3363
SON	12785
SORBS1	10951
SORBS2	17161
SORBS3	6097
SORCS1	9964
SORCS2	6317
SORCS3	5582
SORCS3-AS1	1278
SORD	6082
SORL1	19408
SORT1	9127
SOS1	9263
SOS1-IT1	1254
SOS2	6948
SOST	2296
SOSTDC1	2473
SOWAHA	3485
SOWAHB	3993
SOWAHC	4627
SOWAHD	1615
SOX1	4558
SOX1-OT	3403
SOX10	4093
SOX11	9002
SOX12	4630
SOX13	7420
SOX14	2020
SOX15	1465
SOX17	2346
SOX18	1862
SOX2	2512
SOX2-OT	31637
SOX21	2924
SOX21-AS1	4852
SOX3	2132
SOX30	3489
SOX4	4869
SOX5	11062
SOX5-AS1	3463
SOX6	19640
SOX7	3215
SOX8	4470
SOX9	3931
SOX9-AS1	18147
SP1	8083
SP100	14134
SP110	6865
SP140	5582
SP140L	5650
SP2	3642
SP2-AS1	2531
SP3	17223
SP4	6225
SP5	2074
SP6	4045
SP7	3386
SP8	3718
SP9	2554
SPA17	5205
SPAAR	2902
SPACA1	1664
SPACA3	1252
SPACA4	973
SPACA5	732
SPACA5B	595
SPACA6	4103
SPACA6P-AS	3962
SPACA7	1078
SPACA9	2823
SPAG1	5055
SPAG11A	1973
SPAG11B	1973
SPAG16	8257
SPAG16-DT	1727
SPAG17	9828
SPAG4	2348
SPAG5	5218
SPAG5-AS1	3835
SPAG6	3876
SPAG7	2776
SPAG8	2722
SPAG9	11966
SPAM1	3032
SPANXA1	691
SPANXA2	408
SPANXA2-OT1	7463
SPANXB1	466
SPANXC	408
SPANXD	682
SPANXN1	697
SPANXN2	1378
SPANXN3	590
SPANXN4	625
SPANXN5	642
SPARC	4641
SPARCL1	3477
SPART	6534
SPART-AS1	5029
SPAST	9490
SPATA1	4280
SPATA12	2190
SPATA13	9944
SPATA13-AS1	433
SPATA16	2129
SPATA17	6515
SPATA17-AS1	420
SPATA18	4975
SPATA19	898
SPATA2	4291
SPATA20	5337
SPATA21	4506
SPATA22	2860
SPATA24	1204
SPATA25	757
SPATA2L	2468
SPATA3	2856
SPATA3-AS1	3865
SPATA31A1	4357
SPATA31A3	4256
SPATA31A5	4256
SPATA31A6	4312
SPATA31A7	4989
SPATA31D1	5155
SPATA31D3	4785
SPATA31D4	4787
SPATA31E1	4431
SPATA32	1928
SPATA33	5746
SPATA4	2437
SPATA41	5783
SPATA42	631
SPATA45	506
SPATA46	1848
SPATA48	2028
SPATA5	8226
SPATA5L1	3397
SPATA6	5938
SPATA6L	7361
SPATA7	6872
SPATA8	1491
SPATA8-AS1	627
SPATA9	2926
SPATC1	2170
SPATC1L	2333
SPATS1	1569
SPATS2	6840
SPATS2L	10453
SPC24	2839
SPC25	1829
SPCS1	5121
SPCS2	2984
SPCS3	6829
SPDEF	1914
SPDL1	4775
SPDYA	3483
SPDYC	991
SPDYE1	2891
SPDYE16	3611
SPDYE17	2281
SPDYE2	2072
SPDYE21P	1294
SPDYE2B	2072
SPDYE3	4131
SPDYE4	1063
SPDYE5	3325
SPDYE6	3151
SPDYE8P	2281
SPDYE9P	2948
SPECC1	13676
SPECC1L	7461
SPEF1	1925
SPEF2	16140
SPEG	17066
SPEGNB	937
SPEM1	1018
SPEM2	1650
SPEM3	3695
SPEN	13447
SPERT	2116
SPESP1	1563
SPG11	11853
SPG21	3983
SPG7	36008
SPHAR	192
SPHK1	4416
SPHK2	6009
SPHKAP	7046
SPI1	2069
SPIB	4282
SPIC	1217
SPICE1	7941
SPIDR	7174
SPIN1	4903
SPIN2A	2889
SPIN2B	1477
SPIN3	15841
SPIN4	4105
SPIN4-AS1	426
SPINDOC	2737
SPINK1	1480
SPINK13	1175
SPINK14	294
SPINK2	772
SPINK4	651
SPINK5	4381
SPINK6	606
SPINK7	1545
SPINK8	444
SPINK9	844
SPINT1	3542
SPINT1-AS1	1239
SPINT2	5085
SPINT3	474
SPINT4	516
SPIRE1	6532
SPIRE2	7999
SPN	7382
SPNS1	3792
SPNS2	4068
SPNS3	2432
SPO11	1823
SPOCD1	7085
SPOCK1	6200
SPOCK2	6411
SPOCK3	4482
SPON1	5317
SPON1-AS1	240
SPON2	5985
SPOP	6506
SPOPL	6499
SPOUT1	4566
SPP1	2321
SPP2	1265
SPPL2A	8045
SPPL2B	7419
SPPL2C	2187
SPPL3	6659
SPR	1458
SPRED1	7750
SPRED2	5505
SPRED3	5864
SPRN	3128
SPRR1A	270
SPRR1B	619
SPRR2A	677
SPRR2B	617
SPRR2D	1052
SPRR2E	735
SPRR2F	675
SPRR2G	589
SPRR3	1441
SPRR4	751
SPRR5	817
SPRTN	5906
SPRY1	3963
SPRY2	3213
SPRY3	9019
SPRY4	6565
SPRY4-AS1	2883
SPRYD3	3463
SPRYD4	10769
SPRYD7	3344
SPSB1	3389
SPSB2	2452
SPSB3	3099
SPSB4	3795
SPTA1	10108
SPTAN1	16305
SPTB	14796
SPTBN1	18473
SPTBN2	10072
SPTBN4	11767
SPTBN5	12312
SPTLC1	6513
SPTLC2	9143
SPTLC3	8527
SPTSSA	2662
SPTSSB	3745
SPTY2D1	5899
SPTY2D1OS	2283
SPX	7242
SPZ1	1918
SQLE	4305
SQOR	2941
SQSTM1	7535
SRA1	3396
SRARP	3039
SRBD1	5045
SRC	6468
SRCAP	13644
SRCIN1	11665
SRD5A1	7631
SRD5A2	4519
SRD5A3	4291
SRD5A3-AS1	5148
SREBF1	8243
SREBF2	7556
SREBF2-AS1	2989
SREK1	18240
SREK1IP1	8460
SRF	4231
SRFBP1	3111
SRGAP1	26230
SRGAP2	15675
SRGAP2-AS1	2649
SRGAP2B	7230
SRGAP2C	7335
SRGAP3	18924
SRGAP3-AS1	428
SRGAP3-AS2	1439
SRGAP3-AS3	1223
SRGAP3-AS4	457
SRGN	1217
SRI	4237
SRL	5702
SRM	1894
SRMS	1516
SRP14	2047
SRP14-AS1	5089
SRP19	10517
SRP54	3903
SRP68	7505
SRP72	6145
SRP9	2220
SRPK1	6692
SRPK2	6366
SRPK3	4744
SRPRA	4148
SRPRB	4190
SRPX	1987
SRPX2	7519
SRR	3252
SRRD	4319
SRRM1	7922
SRRM2	12969
SRRM2-AS1	6556
SRRM3	6877
SRRM4	12227
SRRM5	2699
SRRT	4858
SRSF1	5781
SRSF10	11860
SRSF11	8473
SRSF12	4538
SRSF2	3017
SRSF3	7118
SRSF4	8806
SRSF5	5357
SRSF6	4894
SRSF7	4045
SRSF8	4028
SRSF9	3695
SRXN1	2698
SRY	828
SS18	6144
SS18L1	5150
SS18L2	1298
SSB	5054
SSBP1	4975
SSBP2	11284
SSBP3	5227
SSBP3-AS1	2624
SSBP4	2974
SSC4D	2821
SSC5D	7315
SSH1	14538
